Name	conditionA	conditionB	log2FC	p_value	log10_pvalue
TAG48:4-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:4-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:4-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:4-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:4-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:4-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:4-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:5-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:5-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:0-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:0-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:0-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:1-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:1-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:1-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:1-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:2-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:2-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:2-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:2-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:3-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:3-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:3-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG49:3-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:0-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:0-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:1-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:1-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:1-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:1-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:2-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:2-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:2-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:2-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:2-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:3-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:3-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:3-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:3-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:3-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:3-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:3-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:3-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:4-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:4-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:4-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:4-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:4-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:4-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:4-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:4-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:4-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:5-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:5-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:5-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:5-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:5-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:5-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:5-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:5-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG50:6-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:0-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:0-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:1-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:1-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:1-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:2-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:2-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:2-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:3-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:3-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:3-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:3-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:4-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:4-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:4-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:4-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:4-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:5-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG51:5-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:0-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:0-FA20:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:1-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:1-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:1-FA20:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:1-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:2-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:2-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:2-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:2-FA20:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:2-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:2-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA20:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:3-FA22:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA20:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA22:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:4-FA22:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:5-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:6-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:6-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:6-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:6-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:6-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:6-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:6-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:6-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:6-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:7-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:7-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:7-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:7-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:8-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG52:8-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:1-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:1-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:2-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:3-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:3-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:4-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:4-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:4-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:4-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:4-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:5-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG53:6-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:0-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:1-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:1-FA20:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:1-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:2-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:2-FA20:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:2-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:2-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:3-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:3-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:3-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:3-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:3-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:3-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:3-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:3-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA22:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:4-FA22:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA22:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA22:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:5-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:6-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:7-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:7-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:7-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:7-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:7-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:7-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:7-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:7-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:8-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:8-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:8-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:8-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG54:8-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:3-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:4-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:4-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:5-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:5-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:5-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:7-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG55:7-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:10-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:2-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:2-FA20:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:2-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:3-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:3-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:3-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:3-FA20:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:3-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:3-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:4-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:4-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:4-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:4-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:4-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:4-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:4-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:4-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:4-FA22:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA20:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA22:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:5-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA20:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA22:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:6-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA20:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA22:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:7-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:8-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:8-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:8-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:8-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:8-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:8-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:8-FA20:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:8-FA22:5	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:8-FA22:6	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:9-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG56:9-FA20:4	Healthy_smoker	Healthy_non smoker	NA	NA	NA
